X,Y
0.21682169,-3.495305
0.21692169,-3.500139
0.2170217,-3.5049777
0.2171217,-3.5098102
0.21722172,-3.5146432
0.21732174,-3.519485
0.21742174,-3.5243192
0.21752176,-3.5291545
0.21762176,-3.533991
0.21772178,-3.5388231
0.21782178,-3.5436592
0.2179218,-3.5484982
0.2180218,-3.5533323
0.21812181,-3.5581684
0.21822183,-3.5630035
0.21832183,-3.5678349
0.21842185,-3.5726733
0.21852185,-3.577508
0.21862186,-3.582343
0.21872187,-3.5871806
0.21882188,-3.5920153
0.21892188,-3.5968494
0.2190219,-3.6016855
0.21912192,-3.6065178
0.21922192,-3.6113553
0.21932194,-3.616191
0.21942194,-3.6210299
0.21952195,-3.6258636
0.21962196,-3.630702
0.21972197,-3.6355357
0.21982199,-3.6403713
0.21992199,-3.6452045
0.22002201,-3.650042
0.22012201,-3.6548758
0.22022203,-3.6597118
0.22032203,-3.6645455
0.22042204,-3.669385
0.22052205,-3.67422
0.22062206,-3.6790514
0.22072208,-3.6838899
0.22082208,-3.6887217
0.2209221,-3.6935596
0.2210221,-3.6983933
0.22112212,-3.7032275
0.22122212,-3.7080688
0.22132213,-3.712905
0.22142214,-3.7177372
0.22152215,-3.7225747
0.22162217,-3.7274103
0.22172217,-3.7322469
0.22182219,-3.7370863
0.22192219,-3.7419128
0.2220222,-3.7467527
0.2221222,-3.7515879
0.22222222,-3.7564235
0.22232223,-3.7612581
0.22242224,-3.7660909
0.22252226,-3.7709293
0.22262226,-3.7757616
0.22272228,-3.7806015
0.22282228,-3.7854333
0.2229223,-3.7902699
0.2230223,-3.795105
0.22312231,-3.7999382
0.22322232,-3.804782
0.22332233,-3.8096113
0.22342235,-3.8144493
0.22352235,-3.8192854
0.22362237,-3.8241177
0.22372237,-3.8289547
0.22382239,-3.8337927
0.22392239,-3.838625
0.2240224,-3.8434587
0.2241224,-3.8482985
0.22422242,-3.8531327
0.22432244,-3.8579712
0.22442244,-3.8628035
0.22452246,-3.8676376
0.22462246,-3.8724737
0.22472247,-3.8773117
0.22482248,-3.8821435
0.2249225,-3.886981
0.22502251,-3.8918161
0.22512251,-3.8966503
0.22522253,-3.9014883
0.22532253,-3.9063244
0.22542255,-3.9111595
0.22552255,-3.9159942
0.22562256,-3.920827
0.22572257,-3.9256635
0.22582258,-3.9305005
0.2259226,-3.9353342
0.2260226,-3.9401703
0.22612262,-3.945005
0.22622262,-3.9498386
0.22632264,-3.9546795
0.22642264,-3.9595137
0.22652265,-3.9643497
0.22662266,-3.9691796
0.22672267,-3.9740176
0.22682269,-3.9788508
0.22692269,-3.9836898
0.22702271,-3.9885263
0.22712271,-3.9933596
0.22722273,-3.9981985
0.22732273,-4.003028
0.22742274,-4.0078707
0.22752275,-4.012705
0.22762276,-4.01754
0.22772278,-4.022376
0.22782278,-4.027213
0.2279228,-4.0320463
0.2280228,-4.0368824
0.22812282,-4.0417175
0.22822282,-4.0465493
0.22832283,-4.05139
0.22842284,-4.0562215
0.22852285,-4.0610566
0.22862287,-4.065892
0.22872287,-4.0707326
0.22882289,-4.0755644
0.22892289,-4.0804024
0.2290229,-4.0852346
0.2291229,-4.0900707
0.22922292,-4.0949106
0.22932293,-4.099742
0.22942294,-4.104583
0.22952296,-4.1094165
0.22962296,-4.1142435
0.22972298,-4.119087
0.22982298,-4.1239233
0.229923,-4.128756
0.230023,-4.133589
0.23012301,-4.138421
0.23022301,-4.143262
0.23032303,-4.148098
0.23042305,-4.152933
0.23052305,-4.157772
0.23062307,-4.162609
0.23072307,-4.1674433
0.23082308,-4.1722746
0.23092309,-4.177111
0.2310231,-4.1819496
0.23112312,-4.186782
0.23122312,-4.191618
0.23132314,-4.196455
0.23142314,-4.201293
0.23152316,-4.2061267
0.23162316,-4.2109604
0.23172317,-4.21579
0.23182318,-4.220632
0.2319232,-4.225465
0.23202321,-4.2303047
0.23212321,-4.235136
0.23222323,-4.239974
0.23232323,-4.244808
0.23242325,-4.2496414
0.23252325,-4.2544794
0.23262326,-4.2593155
0.23272327,-4.26415
0.23282328,-4.2689857
0.2329233,-4.2738256
0.2330233,-4.278656
0.23312332,-4.283492
0.23322332,-4.288326
0.23332334,-4.2931604
0.23342334,-4.297997
0.23352335,-4.3028345
0.23362336,-4.3076706
0.23372337,-4.312504
0.23382339,-4.317342
0.23392339,-4.322177
0.2340234,-4.327011
0.23412341,-4.3318467
0.23422343,-4.3366833
0.23432343,-4.3415136
0.23442344,-4.3463545
0.23452345,-4.351188
0.23462346,-4.356024
0.23472348,-4.360861
0.23482348,-4.365693
0.2349235,-4.3705316
0.2350235,-4.3753643
0.23512352,-4.3801994
0.23522352,-4.385036
0.23532353,-4.389873
0.23542354,-4.39471
0.23552355,-4.399544
0.23562357,-4.404378
0.23572357,-4.409213
0.23582359,-4.414051
0.23592359,-4.418887
0.2360236,-4.4237213
0.2361236,-4.4285564
0.23622362,-4.433391
0.23632364,-4.4382286
0.23642364,-4.443061
0.23652366,-4.4478974
0.23662366,-4.452738
0.23672368,-4.457569
0.23682368,-4.462406
0.2369237,-4.467239
0.2370237,-4.4720755
0.23712371,-4.4769106
0.23722373,-4.4817495
0.23732373,-4.486582
0.23742375,-4.491417
0.23752375,-4.496254
0.23762377,-4.501088
0.23772377,-4.5059295
0.23782378,-4.5107627
0.23792379,-4.5155926
0.2380238,-4.5204268
0.23812382,-4.5252657
0.23822382,-4.5301027
0.23832384,-4.534938
0.23842384,-4.5397606
0.23852386,-4.5438814
0.23862386,-4.54675
0.23872387,-4.5495253
0.23882388,-4.552307
0.23892389,-4.555085
0.23902391,-4.557861
0.23912391,-4.5606365
0.23922393,-4.5634146
0.23932393,-4.5661964
0.23942395,-4.5689697
0.23952395,-4.571745
0.23962396,-4.574519
0.23972397,-4.577297
0.23982398,-4.5800743
0.239924,-4.5828485
0.240024,-4.5856285
0.24012402,-4.5884056
0.24022402,-4.5911837
0.24032404,-4.593958
0.24042404,-4.59674
0.24052405,-4.599514
0.24062406,-4.602289
0.24072407,-4.605068
0.24082409,-4.6078424
0.24092409,-4.610621
0.2410241,-4.6134014
0.24112411,-4.6161776
0.24122413,-4.6189528
0.24132413,-4.621726
0.24142414,-4.624502
0.24152415,-4.627284
0.24162416,-4.630056
0.24172418,-4.632839
0.24182418,-4.6356125
0.2419242,-4.638394
0.2420242,-4.641168
0.24212421,-4.643944
0.24222422,-4.6467237
0.24232423,-4.649496
0.24242425,-4.652277
0.24252425,-4.655051
0.24262427,-4.65783
0.24272427,-4.660604
0.24282429,-4.663382
0.24292429,-4.6661606
0.2430243,-4.6689363
0.2431243,-4.6717167
0.24322432,-4.674491
0.24332434,-4.677273
0.24342434,-4.680045
0.24352436,-4.682824
0.24362436,-4.685599
0.24372438,-4.6883774
0.24382438,-4.6911545
0.2439244,-4.693927
0.2440244,-4.6967063
0.24412441,-4.6994867
0.24422443,-4.702259
0.24432443,-4.705035
0.24442445,-4.707814
0.24452445,-4.7105913
0.24462447,-4.713374
0.24472447,-4.716146
0.24482448,-4.7189217
0.24492449,-4.721703
0.2450245,-4.7244754
0.24512452,-4.7272577
0.24522452,-4.730031
0.24532454,-4.7328086
0.24542454,-4.735585
0.24552456,-4.7383633
0.24562456,-4.7411413
0.24572457,-4.743912
0.24582458,-4.7466908
0.24592459,-4.7494698
0.24602461,-4.7522464
0.24612461,-4.7550244
0.24622463,-4.7578025
0.24632463,-4.760578
0.24642465,-4.763357
0.24652465,-4.7661324
0.24662466,-4.7689075
0.24672467,-4.771684
0.24682468,-4.774457
0.2469247,-4.7772384
0.2470247,-4.780016
0.24712472,-4.782795
0.24722472,-4.7855673
0.24732473,-4.7883453
0.24742474,-4.7911263
0.24752475,-4.793902
0.24762477,-4.7966747
0.24772477,-4.7994566
0.24782479,-4.8022337
0.24792479,-4.80501
0.2480248,-4.807787
0.24812481,-4.810564
0.24822482,-4.81334
0.24832483,-4.816119
0.24842484,-4.8188963
0.24852486,-4.8216705
0.24862486,-4.8244476
0.24872488,-4.827227
0.24882488,-4.829997
0.2489249,-4.83278
0.2490249,-4.835552
0.24912491,-4.838329
0.24922492,-4.8411074
0.24932493,-4.8438845
0.24942495,-4.8466606
0.24952495,-4.8494406
0.24962497,-4.8522215
0.24972497,-4.854993
0.24982499,-4.857771
0.24992499,-4.860546
0.250025,-4.863326
0.25012502,-4.866103
0.25022504,-4.868882
0.25032502,-4.8716636
0.25042504,-4.8744307
0.25052506,-4.8772087
0.25062507,-4.8799877
0.25072506,-4.8827634
0.25082508,-4.8855386
0.2509251,-4.888319
0.2510251,-4.8910923
0.25112513,-4.893873
0.2512251,-4.8966513
0.25132513,-4.8994255
0.25142515,-4.9022045
0.25152516,-4.904976
0.25162515,-4.9077597
0.25172517,-4.910534
0.25182518,-4.9133067
0.2519252,-4.916088
0.25202522,-4.9188633
0.2521252,-4.9216404
0.25222522,-4.9244184
0.25232524,-4.927199
0.25242525,-4.9299784
0.25252524,-4.9327517
0.25262526,-4.935525
0.25272527,-4.938303
0.2528253,-4.94108
0.2529253,-4.943859
0.2530253,-4.946636
0.2531253,-4.9494076
0.25322533,-4.9482336
0.25332534,-4.9465294
0.25342533,-4.9448247
0.25352535,-4.94312
0.25362536,-4.941415
0.25372538,-4.9397106
0.2538254,-4.9380045
0.25392538,-4.936304
0.2540254,-4.934602
0.25412542,-4.9328976
0.25422543,-4.9311914
0.25432542,-4.9294863
0.25442544,-4.927782
0.25452545,-4.9260798
0.25462547,-4.9243755
0.2547255,-4.9226675
0.25482547,-4.9209642
0.2549255,-4.9192657
0.2550255,-4.9175606
0.25512552,-4.915853
0.2552255,-4.9141536
0.25532553,-4.912447
0.25542554,-4.910743
0.25552556,-4.9090376
0.25562558,-4.907334
0.25572556,-4.90563
0.25582558,-4.903926
0.2559256,-4.9022226
0.2560256,-4.9005175
0.2561256,-4.898818
0.25622562,-4.897113
0.25632563,-4.8954062
0.25642565,-4.8937035
0.25652567,-4.8919964
0.25662565,-4.890297
0.25672567,-4.888591
0.2568257,-4.8868876
0.2569257,-4.8851824
0.2570257,-4.883479
0.2571257,-4.8817797
0.25722572,-4.8800683
0.25732574,-4.8783684
0.25742576,-4.876665
0.25752574,-4.874957
0.25762576,-4.8732553
0.25772578,-4.8715463
0.2578258,-4.8698444
0.25792578,-4.86814
0.2580258,-4.866439
0.2581258,-4.8647346
0.25822583,-4.8630304
0.25832585,-4.8613234
0.25842583,-4.859621
0.25852585,-4.8579187
0.25862586,-4.8562155
0.25872588,-4.8545084
0.25882587,-4.852808
0.25892588,-4.851104
0.2590259,-4.8493996
0.25912592,-4.8476915
0.25922593,-4.845989
0.25932592,-4.844284
0.25942594,-4.8425827
0.25952595,-4.840874
0.25962597,-4.839174
0.25972596,-4.837472
0.25982597,-4.835764
0.259926,-4.8340626
0.260026,-4.8323593
0.26012602,-4.830653
0.260226,-4.82895
0.26032603,-4.82724
0.26042604,-4.825541
0.26052606,-4.8238335
0.26062605,-4.822136
0.26072606,-4.8204317
0.26082608,-4.8187265
0.2609261,-4.8170223
0.2610261,-4.8153143
0.2611261,-4.813614
0.26122612,-4.8119135
0.26132613,-4.8102036
0.26142615,-4.808503
0.26152617,-4.806798
0.26162615,-4.805093
0.26172617,-4.8033867
0.2618262,-4.801686
0.2619262,-4.79998
0.2620262,-4.798279
0.2621262,-4.7965746
0.26222622,-4.7948675
0.26232624,-4.793165
0.26242626,-4.7914605
0.26252624,-4.789757
0.26262626,-4.7880573
0.26272628,-4.786349
0.2628263,-4.7846437
0.26292628,-4.782939
0.2630263,-4.7812357
0.2631263,-4.7795343
0.26322633,-4.7778287
0.26332635,-4.776126
0.26342633,-4.7744217
0.26352635,-4.7727118
0.26362637,-4.7710114
0.26372638,-4.769306
0.26382637,-4.7676044
0.2639264,-4.765899
0.2640264,-4.7642
0.26412642,-4.762495
0.26422644,-4.7607903
0.26432642,-4.7590847
0.26442644,-4.7573824
0.26452646,-4.7556787
0.26462647,-4.753972
0.26472646,-4.752266
0.26482648,-4.750569
0.2649265,-4.7488623
0.2650265,-4.747156
0.26512653,-4.7454543
0.2652265,-4.743746
0.26532653,-4.742042
0.26542655,-4.7403393
0.26552656,-4.73864
0.26562655,-4.736931
0.26572657,-4.735224
0.26582658,-4.7335215
0.2659266,-4.731821
0.26602662,-4.730114
0.2661266,-4.728413
0.26622662,-4.7267103
0.26632664,-4.7250032
0.26642665,-4.7232995
0.26652664,-4.7215967
0.26662666,-4.7198925
0.26672667,-4.718091
0.2668267,-4.7157216
0.2669267,-4.713349
0.2670267,-4.7107735
0.2671267,-4.7074327
0.26722673,-4.704097
0.26732674,-4.7007546
0.26742673,-4.697422
0.26752675,-4.6940784
0.26762676,-4.6906805
0.26772678,-4.6870685
0.2678268,-4.683453
0.26792678,-4.67984
0.2680268,-4.676223
0.26812682,-4.6726017
0.26822683,-4.6689863
0.26832682,-4.665373
0.26842684,-4.6617565
0.26852685,-4.6581383
0.26862687,-4.654522
0.2687269,-4.6509037
0.26882687,-4.64729
0.2689269,-4.643675
0.2690269,-4.6400585
0.26912692,-4.636444
0.2692269,-4.632824
0.26932693,-4.6292048
0.26942694,-4.625593
0.26952696,-4.621974
0.26962698,-4.6183558
0.26972696,-4.614744
0.26982698,-4.6111264
0.269927,-4.60751
0.270027,-4.603894
0.270127,-4.6002746
0.27022702,-4.596657
0.27032703,-4.5930457
0.27042705,-4.589428
0.27052706,-4.585809
0.27062705,-4.5821967
0.27072707,-4.578578
0.27082708,-4.574964
0.2709271,-4.5713434
0.2710271,-4.567733
0.2711271,-4.5641155
0.27122712,-4.5605
0.27132714,-4.556882
0.27142715,-4.5532675
0.27152714,-4.5496497
0.27162716,-4.546031
0.27172717,-4.5424166
0.2718272,-4.538801
0.27192718,-4.535182
0.2720272,-4.531561
0.2721272,-4.527953
0.27222723,-4.524336
0.27232724,-4.5207157
0.27242723,-4.5171003
0.27252725,-4.513481
0.27262726,-4.509865
0.27272728,-4.506252
0.2728273,-4.502632
0.27292728,-4.4990196
0.2730273,-4.4953976
0.27312732,-4.4917865
0.27322733,-4.4881716
0.27332732,-4.4845514
0.27342734,-4.480933
0.27352735,-4.4773207
0.27362737,-4.4737043
0.2737274,-4.470089
0.27382737,-4.46647
0.2739274,-4.4628572
0.2740274,-4.459237
0.27412742,-4.455621
0.2742274,-4.452009
0.27432743,-4.448393
0.27442744,-4.4447765
0.27452746,-4.4411573
0.27462748,-4.437538
0.27472746,-4.4339256
0.27482748,-4.4303074
0.2749275,-4.426693
0.2750275,-4.423073
0.2751275,-4.4194546
0.27522752,-4.415843
0.27532753,-4.4122267
0.27542755,-4.4086146
0.27552757,-4.40499
0.27562755,-4.401375
0.27572757,-4.3977594
0.2758276,-4.394148
0.2759276,-4.390523
0.2760276,-4.386912
0.2761276,-4.3832955
0.27622762,-4.3796787
0.27632764,-4.3760624
0.27642766,-4.372443
0.27652764,-4.368829
0.27662766,-4.3652143
0.27672768,-4.361602
0.2768277,-4.3579836
0.27692768,-4.3543673
0.2770277,-4.3507485
0.2771277,-4.34713
0.27722773,-4.343509
0.27732775,-4.339901
0.27742773,-4.3362827
0.27752775,-4.332666
0.27762777,-4.329049
0.27772778,-4.325432
0.27782777,-4.3218174
0.2779278,-4.318199
0.2780278,-4.314581
0.27812782,-4.3109646
0.27822784,-4.307354
0.27832782,-4.3037376
0.27842784,-4.30012
0.27852786,-4.296504
0.27862787,-4.292885
0.27872786,-4.2892685
0.27882788,-4.285657
0.2789279,-4.2820377
0.2790279,-4.2784224
0.27912793,-4.274804
0.2792279,-4.271187
0.27932793,-4.267573
0.27942795,-4.2639575
0.27952796,-4.26034
0.27962795,-4.2567253
0.27972797,-4.253106
0.27982798,-4.249491
0.279928,-4.245876
0.28002802,-4.242257
0.280128,-4.238639
0.28022802,-4.2350216
0.28032804,-4.23141
0.28042805,-4.2277923
0.28052804,-4.2236915
0.28062806,-4.218696
0.28072807,-4.213704
0.2808281,-4.2087173
0.2809281,-4.203722
0.2810281,-4.1987348
0.2811281,-4.1937447
0.28122813,-4.1882215
0.28132814,-4.1817675
0.28142813,-4.1753125
0.28152815,-4.168855
0.28162816,-4.1624002
0.28172818,-4.1559463
0.2818282,-4.1494894
0.28192818,-4.1430345
0.2820282,-4.136577
0.2821282,-4.130121
0.28222823,-4.123664
0.28232822,-4.1172123
0.28242823,-4.1107516
0.28252825,-4.104302
0.28262827,-4.0978503
0.28272828,-4.091387
0.28282827,-4.0849304
0.2829283,-4.0784764
0.2830283,-4.0720215
0.28312832,-4.0655665
0.2832283,-4.059115
0.28332832,-4.0526576
0.28342834,-4.0461965
0.28352836,-4.039741
0.28362837,-4.033288
0.28372836,-4.0268354
0.28382838,-4.0203753
0.2839284,-4.0139227
0.2840284,-4.0074697
0.28412843,-4.0010095
0.2842284,-3.9945574
0.28432843,-3.9881015
0.28442845,-3.981648
0.28452846,-3.9751873
0.28462845,-3.9687362
0.28472847,-3.9622812
0.28482848,-3.955824
0.2849285,-3.949367
0.28502852,-3.9429097
0.2851285,-3.9364586
0.28522852,-3.9299989
0.28532854,-3.9235468
0.28542855,-3.9170914
0.28552854,-3.910636
0.28562856,-3.9041772
0.28572857,-3.8977208
0.2858286,-3.891271
0.2859286,-3.8848166
0.2860286,-3.8783622
0.2861286,-3.8719072
0.28622863,-3.8654509
0.28632864,-3.8589926
0.28642863,-3.8525372
0.28652865,-3.8460822
0.28662866,-3.8396273
0.28672868,-3.833169
0.2868287,-3.826713
0.28692868,-3.8202572
0.2870287,-3.8138032
0.28712872,-3.8073435
0.28722873,-3.80089
0.28732872,-3.794435
0.28742874,-3.7879834
0.28752875,-3.7815237
0.28762877,-3.7750716
0.2877288,-3.7686129
0.28782877,-3.7621589
0.2879288,-3.7557034
0.2880288,-3.749248
0.28812882,-3.742797
0.2882288,-3.7363362
0.28832883,-3.7298813
0.28842884,-3.7234259
0.28852886,-3.7169704
0.28862888,-3.7105126
0.28872886,-3.7040606
0.28882888,-3.6976075
0.2889289,-3.6911502
0.2890289,-3.6846905
0.2891289,-3.6782365
0.28922892,-3.6717834
0.28932893,-3.665328
0.28942895,-3.6588683
0.28952897,-3.6524167
0.28962895,-3.6459627
0.28972897,-3.6395059
0.289829,-3.6330495
0.289929,-3.6265922
0.290029,-3.6201358
0.290129,-3.613686
0.29022902,-3.6072292
0.29032904,-3.6007676
0.29042906,-3.5943155
0.29052904,-3.587861
0.29062906,-3.5814095
0.29072908,-3.5749493
0.2908291,-3.5684948
0.29092908,-3.5620413
0.2910291,-3.5555835
0.2911291,-3.549128
0.29122913,-3.5426745
0.29132915,-3.5362167
0.29142913,-3.5297632
0.29152915,-3.523303
0.29162917,-3.5168505
0.29172918,-3.5103965
0.29182917,-3.503941
0.2919292,-3.4974804
0.2920292,-3.4910278
0.29212922,-3.4845715
0.29222924,-3.4781184
0.29232922,-3.4716606
0.29242924,-3.4652095
0.29252926,-3.4587479
0.29262927,-3.4522963
0.29272926,-3.445839
0.29282928,-3.4393845
0.2929293,-3.432932
0.2930293,-3.4264731
0.29312932,-3.4200177
0.2932293,-3.4135642
0.29332933,-3.4071097
0.29342934,-3.4006543
0.29352936,-3.3941941
0.29362935,-3.3877416
0.29372936,-3.38129
0.29382938,-3.374827
0.2939294,-3.3683743
0.2940294,-3.3619213
0.2941294,-3.3554645
0.29422942,-3.3490028
0.29432943,-3.3425455
0.29442945,-3.3360968
0.29452947,-3.3296409
0.29462945,-3.3231816
0.29472947,-3.31673
0.2948295,-3.3102756
0.2949295,-3.3038187
0.2950295,-3.2973661
0.2951295,-3.2909112
0.29522952,-3.2844524
0.29532954,-3.2779946
0.29542956,-3.2715416
0.29552954,-3.2650871
0.29562956,-3.2586336
0.29572958,-3.252173
0.2958296,-3.245719
0.29592958,-3.2392693
0.2960296,-3.2328105
0.2961296,-3.2263546
0.29622963,-3.2198968
0.29632965,-3.2134404
0.29642963,-3.2069888
0.29652965,-3.2005305
0.29662967,-3.1940775
0.29672968,-3.1876202
0.29682967,-3.181168
0.2969297,-3.1747108
0.2970297,-3.168254
0.29712972,-3.1617956
0.29722974,-3.1553445
0.29732972,-3.1488867
0.29742974,-3.1424332
0.29752976,-3.1359763
0.29762977,-3.1295242
0.29772976,-3.123067
0.29782978,-3.1166096
0.2979298,-3.1101546
0.2980298,-3.103703
0.29812983,-3.0972466
0.2982298,-3.090788
0.29832983,-3.0843372
0.29842985,-3.0778785
0.29852986,-3.071424
0.29862985,-3.0649667
0.29872987,-3.0585113
0.29882988,-3.0520606
0.2989299,-3.0456023
0.29902992,-3.039145
0.2991299,-3.0326881
0.29922992,-3.0262332
0.29932994,-3.0197787
0.29942995,-3.0133228
0.29952994,-3.0068665
0.29962996,-3.0004134
0.29972997,-2.9939556
0.29983,-2.9875016
0.29993,-2.9810438
0.30003,-2.9745874
0.30013,-2.9681373
0.30023003,-2.9616785
0.30033004,-2.955224
0.30043003,-2.9487677
0.30053005,-2.9423141
0.30063006,-2.935862
0.30073008,-2.929398
0.3008301,-2.9229465
0.30093008,-2.91649
0.3010301,-2.9100356
0.30113012,-2.9035769
0.30123013,-2.8971272
0.30133012,-2.8906693
0.30143014,-2.8842177
0.30153015,-2.8777556
0.30163017,-2.8712997
0.3017302,-2.8648415
0.30183017,-2.8583903
0.3019302,-2.851935
0.3020302,-2.8454795
0.30213022,-2.839025
0.3022302,-2.8325644
0.30233023,-2.8261137
0.30243024,-2.8196564
0.30253026,-2.8132014
0.30263028,-2.8067474
0.30273026,-2.800291
0.30283028,-2.793838
0.3029303,-2.7873826
0.3030303,-2.7809253
0.3031303,-2.7744665
0.30323032,-2.768013
0.30333033,-2.7615547
0.30343035,-2.755106
0.30353037,-2.7486463
0.30363035,-2.7421927
0.30373037,-2.7357368
0.3038304,-2.7292833
0.3039304,-2.722825
0.3040304,-2.716371
0.3041304,-2.7099185
0.30423042,-2.7034612
0.30433044,-2.6970072
0.30443045,-2.6905441
0.30453044,-2.684091
0.30463046,-2.6776395
0.30473047,-2.6711783
0.3048305,-2.6647267
0.30493048,-2.6582704
0.3050305,-2.6518164
0.3051305,-2.6453576
0.30523053,-2.638905
0.30533054,-2.6324463
0.30543053,-2.6259952
0.30553055,-2.6195407
0.30563056,-2.6130834
0.30573058,-2.6066265
0.3058306,-2.6001759
0.30593058,-2.5937157
0.3060306,-2.5872626
0.30613062,-2.5808053
0.30623063,-2.5743465
0.30633062,-2.567894
0.30643064,-2.5614386
0.30653065,-2.5549812
0.30663067,-2.5485272
0.3067307,-2.5420709
0.30683067,-2.5356193
0.3069307,-2.529161
0.3070307,-2.5227075
0.30713072,-2.5162463
0.3072307,-2.5097928
0.30733073,-2.5033388
0.30743074,-2.4968824
0.30753076,-2.4904284
0.30763078,-2.483976
0.30773076,-2.4775186
0.30783078,-2.4710593
0.3079308,-2.4646068
0.3080308,-2.45815
0.3081308,-2.451695
0.30823082,-2.445241
0.30833083,-2.438787
0.30843085,-2.4323277
0.30853087,-2.4258733
0.30863085,-2.4194164
0.30873087,-2.4129648
0.3088309,-2.406506
0.3089309,-2.400051
0.3090309,-2.3935952
0.3091309,-2.3871365
0.30923092,-2.3806834
0.30933094,-2.37423
0.30943096,-2.367773
0.30953094,-2.3613186
0.30963096,-2.3548598
0.30973098,-2.3484077
0.309831,-2.3419504
0.30993098,-2.335497
0.310031,-2.3290415
0.310131,-2.3225856
0.31023103,-2.3161278
0.31033105,-2.3096766
0.31043103,-2.3032217
0.31053105,-2.296763
0.31063107,-2.2903075
0.31073108,-2.283854
0.31083107,-2.2773972
0.3109311,-2.2709413
0.3110311,-2.2644873
0.31113112,-2.2580314
0.31123114,-2.251574
0.31133112,-2.2451196
0.31143114,-2.2386632
0.31153116,-2.2322097
0.31163117,-2.225751
0.31173116,-2.2192993
0.31183118,-2.2128415
0.3119312,-2.2063842
0.3120312,-2.1999278
0.31213123,-2.1934748
0.3122312,-2.1870174
0.31233123,-2.1805644
0.31243125,-2.17411
0.31253126,-2.1676507
0.31263125,-2.1612015
0.31273127,-2.1547441
0.31283128,-2.1482873
0.3129313,-2.1418343
0.31303132,-2.1353755
0.3131313,-2.1289248
0.31323132,-2.1224642
0.31333134,-2.1160097
0.31343135,-2.1095533
0.31353134,-2.1031022
0.31363136,-2.09664
0.31373137,-2.0901837
0.3138314,-2.0837307
0.3139314,-2.077279
0.3140314,-2.0708208
0.3141314,-2.0643625
0.31423143,-2.0579104
0.31433144,-2.0514565
0.31443143,-2.0449982
0.31453145,-2.038547
0.31463146,-2.0320864
0.31473148,-2.0256314
0.3148315,-2.019175
0.31493148,-2.0127234
0.3150315,-2.006267
0.31513152,-1.9998103
0.31523153,-1.9933602
0.31533152,-1.9868952
0.31543154,-1.9804446
0.31553155,-1.9739891
0.31563157,-1.9675385
0.31573159,-1.9610811
0.31583157,-1.9546205
0.3159316,-1.9481679
0.3160316,-1.9417115
0.31613162,-1.9352604
0.3162316,-1.9288036
0.31633162,-1.9223439
0.31643164,-1.9158903
0.31653166,-1.9094349
0.31663167,-1.9029742
0.31673166,-1.8965217
0.31683168,-1.8900677
0.3169317,-1.8836104
0.3170317,-1.8771607
0.31713173,-1.870701
0.3172317,-1.8642474
0.31733173,-1.8577901
0.31743175,-1.8513318
0.31753176,-1.8448774
0.31763175,-1.8384262
0.31773177,-1.8319684
0.31783178,-1.8255144
0.3179318,-1.8190571
0.31803182,-1.8125988
0.3181318,-1.8061491
0.31823182,-1.7996947
0.31833184,-1.7932335
0.31843185,-1.786779
0.31853184,-1.7803236
0.31863186,-1.7738749
0.31873187,-1.7674104
0.3188319,-1.7609593
0.3189319,-1.7545034
0.3190319,-1.7480489
0.3191319,-1.741593
0.31923193,-1.7351342
0.31933194,-1.7286793
0.31943193,-1.7222234
0.31953195,-1.7157694
0.31963196,-1.7093116
0.31973198,-1.7028538
0.319832,-1.6964041
0.31993198,-1.6899496
0.320032,-1.6834913
0.32013202,-1.6770388
0.32023203,-1.6705776
0.32033202,-1.6641275
0.32043204,-1.657672
0.32053205,-1.6512176
0.32063207,-1.6447588
0.3207321,-1.6383024
0.32083207,-1.631848
0.3209321,-1.6253902
0.3210321,-1.6189371
0.32113212,-1.6124831
0.3212321,-1.6060239
0.32133213,-1.5995742
0.32143214,-1.5931154
0.32153216,-1.5866624
0.32163218,-1.5802046
0.32173216,-1.573753
0.32183218,-1.5672947
0.3219322,-1.5608364
0.3220322,-1.5543839
0.3221322,-1.5479299
0.32223222,-1.5414754
0.32233223,-1.5350167
0.32243225,-1.5285546
0.32253227,-1.5221072
0.32263225,-1.5156509
0.32273227,-1.509194
0.3228323,-1.5027386
0.3229323,-1.4962798
0.3230323,-1.4898282
0.3231323,-1.4833723
0.32323232,-1.476915
0.32333234,-1.470462
0.32343236,-1.4640037
0.32353234,-1.457554
0.32363236,-1.4510967
0.32373238,-1.4446336
0.3238324,-1.438182
0.32393238,-1.4317333
0.3240324,-1.425274
0.3241324,-1.4188172
0.32423243,-1.4123641
0.32433245,-1.4059044
0.32443243,-1.3994504
0.32453245,-1.3929945
0.32463247,-1.3865386
0.32473248,-1.3800842
0.32483247,-1.3736259
0.3249325,-1.3671738
0.3250325,-1.3607208
0.32513252,-1.3542634
0.32523254,-1.3478028
0.32533252,-1.3413502
0.32543254,-1.3348962
0.32553256,-1.328436
0.32563257,-1.3219863
0.32573256,-1.31553
0.32583258,-1.3090698
0.3259326,-1.302622
0.3260326,-1.2961646
0.32613263,-1.2897073
0.3262326,-1.2832505
0.32633263,-1.2767969
0.32643265,-1.2703415
0.32653266,-1.2638856
0.32663265,-1.2574326
0.32673267,-1.2509753
0.32683268,-1.2445179
0.3269327,-1.2380658
0.32703272,-1.2316085
0.3271327,-1.2251545
0.32723272,-1.2186962
0.32733274,-1.2122403
0.32743275,-1.2057916
0.32753274,-1.1993276
